event_id,order_id,carrier_id,event_type,event_at
SHIP-00024812,ORD-0006542,CARR-005,label_printed,2025-11-27 17:09:19
SHIP-00024813,ORD-0006542,CARR-005,handed_to_carrier,2025-11-27 23:09:19
SHIP-00024814,ORD-0006542,CARR-005,in_transit,2025-11-28 15:09:19
SHIP-00024815,ORD-0006542,CARR-005,delivered,2025-12-07 15:09:19
SHIP-00024816,ORD-0006543,CARR-004,order_created,2025-11-30 18:26:27
SHIP-00024817,ORD-0006543,CARR-004,label_printed,2025-11-30 20:26:27
SHIP-00024818,ORD-0006543,CARR-004,handed_to_carrier,2025-12-01 02:26:27
SHIP-00024819,ORD-0006543,CARR-004,in_transit,2025-12-01 18:26:27
SHIP-00024820,ORD-0006543,CARR-004,delivered,2025-12-07 18:26:27
SHIP-00024821,ORD-0006544,CARR-007,order_created,2022-05-25 15:18:54
SHIP-00024822,ORD-0006544,CARR-007,label_printed,2022-05-25 17:18:54
SHIP-00024823,ORD-0006544,CARR-007,handed_to_carrier,2022-05-25 23:18:54
SHIP-00024824,ORD-0006544,CARR-007,in_transit,2022-05-26 15:18:54
SHIP-00024825,ORD-0006544,CARR-007,delivered,2022-05-31 15:18:54
SHIP-00024826,ORD-0006545,CARR-004,order_created,2025-11-29 23:38:05
SHIP-00024827,ORD-0006545,CARR-004,label_printed,2025-11-30 01:38:05
SHIP-00024828,ORD-0006545,CARR-004,handed_to_carrier,2025-11-30 07:38:05
SHIP-00024829,ORD-0006545,CARR-004,in_transit,2025-11-30 23:38:05
SHIP-00024830,ORD-0006545,CARR-004,delivered,2025-12-08 23:38:05
SHIP-00024831,ORD-0006546,CARR-006,order_created,2025-05-27 12:08:31
SHIP-00024832,ORD-0006546,CARR-006,label_printed,2025-05-27 14:08:31
SHIP-00024833,ORD-0006546,CARR-006,handed_to_carrier,2025-05-27 20:08:31
SHIP-00024834,ORD-0006546,CARR-006,in_transit,2025-05-28 12:08:31
SHIP-00024835,ORD-0006546,CARR-006,delivered,2025-06-04 12:08:31
SHIP-00024836,ORD-0006547,CARR-010,order_created,2024-05-04 16:15:23
SHIP-00024837,ORD-0006547,CARR-010,label_printed,2024-05-04 18:15:23
SHIP-00024838,ORD-0006547,CARR-010,handed_to_carrier,2024-05-05 00:15:23
SHIP-00024839,ORD-0006547,CARR-010,in_transit,2024-05-05 16:15:23
SHIP-00024840,ORD-0006547,CARR-010,delivered,2024-05-12 16:15:23
SHIP-00024841,ORD-0006548,CARR-005,order_created,2025-02-02 21:53:09
SHIP-00024842,ORD-0006548,CARR-005,label_printed,2025-02-02 23:53:09
SHIP-00024843,ORD-0006548,CARR-005,handed_to_carrier,2025-02-03 05:53:09
SHIP-00024844,ORD-0006548,CARR-005,in_transit,2025-02-03 21:53:09
SHIP-00024845,ORD-0006548,CARR-005,delivered,2025-02-13 21:53:09
SHIP-00024846,ORD-0006549,CARR-002,order_created,2024-01-03 03:22:46
SHIP-00024847,ORD-0006549,CARR-002,label_printed,2024-01-03 05:22:46
SHIP-00024848,ORD-0006549,CARR-002,handed_to_carrier,2024-01-03 11:22:46
SHIP-00024849,ORD-0006549,CARR-002,in_transit,2024-01-04 03:22:46
SHIP-00024850,ORD-0006549,CARR-002,delivered,2024-01-09 03:22:46
SHIP-00024851,ORD-0006551,CARR-005,order_created,2024-12-27 12:39:49
SHIP-00024852,ORD-0006551,CARR-005,label_printed,2024-12-27 14:39:49
SHIP-00024853,ORD-0006551,CARR-005,handed_to_carrier,2024-12-27 20:39:49
SHIP-00024854,ORD-0006551,CARR-005,in_transit,2024-12-28 12:39:49
SHIP-00024855,ORD-0006551,CARR-005,delivered,2025-01-06 12:39:49
SHIP-00024856,ORD-0006552,CARR-006,order_created,2023-04-19 21:18:20
SHIP-00024857,ORD-0006552,CARR-006,label_printed,2023-04-19 23:18:20
SHIP-00024858,ORD-0006552,CARR-006,handed_to_carrier,2023-04-20 05:18:20
SHIP-00024859,ORD-0006552,CARR-006,in_transit,2023-04-20 21:18:20
SHIP-00024860,ORD-0006552,CARR-006,delivered,2023-04-27 21:18:20
SHIP-00024861,ORD-0006553,CARR-003,order_created,2024-01-23 21:41:18
SHIP-00024862,ORD-0006553,CARR-003,label_printed,2024-01-23 23:41:18
SHIP-00024863,ORD-0006553,CARR-003,handed_to_carrier,2024-01-24 05:41:18
SHIP-00024864,ORD-0006553,CARR-003,in_transit,2024-01-24 21:41:18
SHIP-00024865,ORD-0006553,CARR-003,delivered,2024-01-29 21:41:18
SHIP-00024866,ORD-0006555,CARR-004,order_created,2025-11-30 23:58:06
SHIP-00024867,ORD-0006555,CARR-004,label_printed,2025-12-01 01:58:06
SHIP-00024868,ORD-0006555,CARR-004,handed_to_carrier,2025-12-01 07:58:06
SHIP-00024869,ORD-0006555,CARR-004,in_transit,2025-12-01 23:58:06
SHIP-00024870,ORD-0006555,CARR-004,delivered,2025-12-06 23:58:06
SHIP-00024871,ORD-0006556,CARR-001,order_created,2025-05-09 06:35:28
SHIP-00024872,ORD-0006556,CARR-001,label_printed,2025-05-09 08:35:28
SHIP-00024873,ORD-0006556,CARR-001,handed_to_carrier,2025-05-09 14:35:28
SHIP-00024874,ORD-0006556,CARR-001,in_transit,2025-05-10 06:35:28
SHIP-00024875,ORD-0006557,CARR-005,order_created,2025-04-05 02:28:40
SHIP-00024876,ORD-0006557,CARR-005,label_printed,2025-04-05 04:28:40
SHIP-00024877,ORD-0006557,CARR-005,handed_to_carrier,2025-04-05 10:28:40
SHIP-00024878,ORD-0006557,CARR-005,in_transit,2025-04-06 02:28:40
SHIP-00024879,ORD-0006557,CARR-005,delivered,2025-04-20 02:28:40
SHIP-00024880,ORD-0006558,CARR-004,order_created,2025-01-23 00:06:43
SHIP-00024881,ORD-0006558,CARR-004,label_printed,2025-01-23 02:06:43
SHIP-00024882,ORD-0006558,CARR-004,handed_to_carrier,2025-01-23 08:06:43
SHIP-00024883,ORD-0006558,CARR-004,in_transit,2025-01-24 00:06:43
SHIP-00024884,ORD-0006558,CARR-004,delivered,2025-01-28 00:06:43
SHIP-00024885,ORD-0006559,CARR-001,order_created,2022-11-27 03:19:43
SHIP-00024886,ORD-0006559,CARR-001,label_printed,2022-11-27 05:19:43
SHIP-00024887,ORD-0006559,CARR-001,handed_to_carrier,2022-11-27 11:19:43
SHIP-00024888,ORD-0006559,CARR-001,in_transit,2022-11-28 03:19:43
SHIP-00024889,ORD-0006559,CARR-001,delivered,2022-12-03 03:19:43
SHIP-00024890,ORD-0006560,CARR-005,order_created,2025-12-29 04:20:19
SHIP-00024891,ORD-0006560,CARR-005,label_printed,2025-12-29 06:20:19
SHIP-00024892,ORD-0006560,CARR-005,handed_to_carrier,2025-12-29 12:20:19
SHIP-00024893,ORD-0006560,CARR-005,in_transit,2025-12-30 04:20:19
SHIP-00024894,ORD-0006561,CARR-003,order_created,2024-07-06 19:28:02
SHIP-00024895,ORD-0006561,CARR-003,label_printed,2024-07-06 21:28:02
SHIP-00024896,ORD-0006561,CARR-003,handed_to_carrier,2024-07-07 03:28:02
SHIP-00024897,ORD-0006561,CARR-003,in_transit,2024-07-07 19:28:02
SHIP-00024898,ORD-0006561,CARR-003,delivered,2024-07-16 19:28:02
SHIP-00024899,ORD-0006562,CARR-005,order_created,2023-02-10 20:27:22
SHIP-00024900,ORD-0006562,CARR-005,label_printed,2023-02-10 22:27:22
SHIP-00024901,ORD-0006562,CARR-005,handed_to_carrier,2023-02-11 04:27:22
SHIP-00024902,ORD-0006562,CARR-005,in_transit,2023-02-11 20:27:22
SHIP-00024903,ORD-0006562,CARR-005,delivered,2023-02-22 20:27:22
SHIP-00024904,ORD-0006563,CARR-002,order_created,2025-03-02 12:11:33
SHIP-00024905,ORD-0006563,CARR-002,label_printed,2025-03-02 14:11:33
SHIP-00024906,ORD-0006563,CARR-002,handed_to_carrier,2025-03-02 20:11:33
SHIP-00024907,ORD-0006563,CARR-002,in_transit,2025-03-03 12:11:33
SHIP-00024908,ORD-0006563,CARR-002,delivered,2025-03-06 12:11:33
SHIP-00024909,ORD-0006564,CARR-009,order_created,2025-02-01 11:48:23
SHIP-00024910,ORD-0006564,CARR-009,label_printed,2025-02-01 13:48:23
SHIP-00024911,ORD-0006564,CARR-009,handed_to_carrier,2025-02-01 19:48:23
SHIP-00024912,ORD-0006564,CARR-009,in_transit,2025-02-02 11:48:23
SHIP-00024913,ORD-0006564,CARR-009,delivered,2025-02-10 11:48:23
SHIP-00024914,ORD-0006566,CARR-002,order_created,2025-06-14 22:33:08
SHIP-00024915,ORD-0006566,CARR-002,label_printed,2025-06-15 00:33:08
SHIP-00024916,ORD-0006566,CARR-002,handed_to_carrier,2025-06-15 06:33:08
SHIP-00024917,ORD-0006566,CARR-002,in_transit,2025-06-15 22:33:08
SHIP-00024918,ORD-0006566,CARR-002,delivered,2025-06-20 22:33:08
SHIP-00024919,ORD-0006567,CARR-003,order_created,2023-11-29 12:54:26
SHIP-00024920,ORD-0006567,CARR-003,label_printed,2023-11-29 14:54:26
SHIP-00024921,ORD-0006567,CARR-003,handed_to_carrier,2023-11-29 20:54:26
SHIP-00024922,ORD-0006567,CARR-003,in_transit,2023-11-30 12:54:26
SHIP-00024923,ORD-0006567,CARR-003,delivered,2023-12-08 12:54:26
SHIP-00024924,ORD-0006569,CARR-001,order_created,2023-12-20 16:50:26
SHIP-00024925,ORD-0006569,CARR-001,label_printed,2023-12-20 18:50:26
SHIP-00024926,ORD-0006569,CARR-001,handed_to_carrier,2023-12-21 00:50:26
SHIP-00024927,ORD-0006569,CARR-001,in_transit,2023-12-21 16:50:26
SHIP-00024928,ORD-0006569,CARR-001,delivered,2023-12-25 16:50:26
SHIP-00024929,ORD-0006571,CARR-005,order_created,2025-12-16 09:44:35
SHIP-00024930,ORD-0006571,CARR-005,label_printed,2025-12-16 11:44:35
SHIP-00024931,ORD-0006571,CARR-005,handed_to_carrier,2025-12-16 17:44:35
SHIP-00024932,ORD-0006571,CARR-005,in_transit,2025-12-17 09:44:35
SHIP-00024933,ORD-0006571,CARR-005,delivered,2025-12-26 09:44:35
SHIP-00024934,ORD-0006572,CARR-005,order_created,2025-04-26 05:25:56
SHIP-00024935,ORD-0006572,CARR-005,label_printed,2025-04-26 07:25:56
SHIP-00024936,ORD-0006572,CARR-005,handed_to_carrier,2025-04-26 13:25:56
SHIP-00024937,ORD-0006572,CARR-005,in_transit,2025-04-27 05:25:56
SHIP-00024938,ORD-0006572,CARR-005,delivered,2025-05-12 05:25:56
SHIP-00024939,ORD-0006573,CARR-010,order_created,2025-11-30 22:24:06
SHIP-00024940,ORD-0006573,CARR-010,label_printed,2025-12-01 00:24:06
SHIP-00024941,ORD-0006573,CARR-010,handed_to_carrier,2025-12-01 06:24:06
SHIP-00024942,ORD-0006573,CARR-010,in_transit,2025-12-01 22:24:06
SHIP-00024943,ORD-0006573,CARR-010,delivered,2025-12-06 22:24:06
SHIP-00024944,ORD-0006575,CARR-003,order_created,2024-11-20 03:03:11
SHIP-00024945,ORD-0006575,CARR-003,label_printed,2024-11-20 05:03:11
SHIP-00024946,ORD-0006575,CARR-003,handed_to_carrier,2024-11-20 11:03:11
SHIP-00024947,ORD-0006575,CARR-003,in_transit,2024-11-21 03:03:11
SHIP-00024948,ORD-0006575,CARR-003,delivered,2024-11-29 03:03:11
SHIP-00024949,ORD-0006577,CARR-003,order_created,2026-02-21 09:34:59
SHIP-00024950,ORD-0006577,CARR-003,label_printed,2026-02-21 11:34:59
SHIP-00024951,ORD-0006577,CARR-003,handed_to_carrier,2026-02-21 17:34:59
SHIP-00024952,ORD-0006577,CARR-003,in_transit,2026-02-22 09:34:59
SHIP-00024953,ORD-0006577,CARR-003,delivered,2026-03-01 09:34:59
SHIP-00024954,ORD-0006578,CARR-009,order_created,2025-10-27 09:38:50
SHIP-00024955,ORD-0006578,CARR-009,label_printed,2025-10-27 11:38:50
SHIP-00024956,ORD-0006578,CARR-009,handed_to_carrier,2025-10-27 17:38:50
SHIP-00024957,ORD-0006578,CARR-009,in_transit,2025-10-28 09:38:50
SHIP-00024958,ORD-0006578,CARR-009,delivered,2025-11-06 09:38:50
SHIP-00024959,ORD-0006579,CARR-005,order_created,2025-03-25 12:00:36
SHIP-00024960,ORD-0006579,CARR-005,label_printed,2025-03-25 14:00:36
SHIP-00024961,ORD-0006579,CARR-005,handed_to_carrier,2025-03-25 20:00:36
SHIP-00024962,ORD-0006579,CARR-005,in_transit,2025-03-26 12:00:36
SHIP-00024963,ORD-0006580,CARR-005,order_created,2025-02-09 07:52:44
SHIP-00024964,ORD-0006580,CARR-005,label_printed,2025-02-09 09:52:44
SHIP-00024965,ORD-0006580,CARR-005,handed_to_carrier,2025-02-09 15:52:44
SHIP-00024966,ORD-0006580,CARR-005,in_transit,2025-02-10 07:52:44
SHIP-00024967,ORD-0006580,CARR-005,delivered,2025-02-21 07:52:44
SHIP-00024968,ORD-0006581,CARR-005,order_created,2024-02-21 09:38:04
SHIP-00024969,ORD-0006581,CARR-005,label_printed,2024-02-21 11:38:04
SHIP-00024970,ORD-0006581,CARR-005,handed_to_carrier,2024-02-21 17:38:04
SHIP-00024971,ORD-0006581,CARR-005,in_transit,2024-02-22 09:38:04
SHIP-00024972,ORD-0006581,CARR-005,delivered,2024-03-01 09:38:04
SHIP-00024973,ORD-0006582,CARR-007,order_created,2025-12-22 14:42:56
SHIP-00024974,ORD-0006582,CARR-007,label_printed,2025-12-22 16:42:56
SHIP-00024975,ORD-0006582,CARR-007,handed_to_carrier,2025-12-22 22:42:56
SHIP-00024976,ORD-0006582,CARR-007,in_transit,2025-12-23 14:42:56
SHIP-00024977,ORD-0006582,CARR-007,delivered,2025-12-30 14:42:56
SHIP-00024978,ORD-0006584,CARR-010,order_created,2026-02-21 01:15:09
SHIP-00024979,ORD-0006584,CARR-010,label_printed,2026-02-21 03:15:09
SHIP-00024980,ORD-0006584,CARR-010,handed_to_carrier,2026-02-21 09:15:09
SHIP-00024981,ORD-0006584,CARR-010,in_transit,2026-02-22 01:15:09
SHIP-00024982,ORD-0006584,CARR-010,delivered,2026-02-28 01:15:09
SHIP-00024983,ORD-0006586,CARR-008,order_created,2023-01-06 02:39:14
SHIP-00024984,ORD-0006586,CARR-008,label_printed,2023-01-06 04:39:14
SHIP-00024985,ORD-0006586,CARR-008,handed_to_carrier,2023-01-06 10:39:14
SHIP-00024986,ORD-0006586,CARR-008,in_transit,2023-01-07 02:39:14
SHIP-00024987,ORD-0006586,CARR-008,delivered,2023-01-13 02:39:14
SHIP-00024988,ORD-0006587,CARR-001,order_created,2024-11-30 16:36:20
SHIP-00024989,ORD-0006587,CARR-001,label_printed,2024-11-30 18:36:20
SHIP-00024990,ORD-0006587,CARR-001,handed_to_carrier,2024-12-01 00:36:20
SHIP-00024991,ORD-0006587,CARR-001,in_transit,2024-12-01 16:36:20
SHIP-00024992,ORD-0006587,CARR-001,delivered,2024-12-06 16:36:20
SHIP-00024993,ORD-0006589,CARR-010,order_created,2022-12-17 04:02:01
SHIP-00024994,ORD-0006589,CARR-010,label_printed,2022-12-17 06:02:01
SHIP-00024995,ORD-0006589,CARR-010,handed_to_carrier,2022-12-17 12:02:01
SHIP-00024996,ORD-0006589,CARR-010,in_transit,2022-12-18 04:02:01
SHIP-00024997,ORD-0006589,CARR-010,delivered,2022-12-26 04:02:01
SHIP-00024998,ORD-0006592,CARR-009,order_created,2026-03-20 20:58:20
SHIP-00024999,ORD-0006592,CARR-009,label_printed,2026-03-20 22:58:20
SHIP-00025000,ORD-0006592,CARR-009,handed_to_carrier,2026-03-21 04:58:20
SHIP-00025001,ORD-0006592,CARR-009,in_transit,2026-03-21 20:58:20
SHIP-00025002,ORD-0006592,CARR-009,delivered,2026-04-01 20:58:20
SHIP-00025003,ORD-0006593,CARR-009,order_created,2023-07-17 23:07:42
SHIP-00025004,ORD-0006593,CARR-009,label_printed,2023-07-18 01:07:42
SHIP-00025005,ORD-0006593,CARR-009,handed_to_carrier,2023-07-18 07:07:42
SHIP-00025006,ORD-0006593,CARR-009,in_transit,2023-07-18 23:07:42
SHIP-00025007,ORD-0006593,CARR-009,delivered,2023-07-27 23:07:42
SHIP-00025008,ORD-0006594,CARR-002,order_created,2023-06-11 17:23:37
SHIP-00025009,ORD-0006594,CARR-002,label_printed,2023-06-11 19:23:37
SHIP-00025010,ORD-0006594,CARR-002,handed_to_carrier,2023-06-12 01:23:37
SHIP-00025011,ORD-0006594,CARR-002,in_transit,2023-06-12 17:23:37
SHIP-00025012,ORD-0006595,CARR-009,order_created,2025-07-24 00:26:11
SHIP-00025013,ORD-0006595,CARR-009,label_printed,2025-07-24 02:26:11
SHIP-00025014,ORD-0006595,CARR-009,handed_to_carrier,2025-07-24 08:26:11
SHIP-00025015,ORD-0006595,CARR-009,in_transit,2025-07-25 00:26:11
SHIP-00025016,ORD-0006595,CARR-009,delivered,2025-07-31 00:26:11
SHIP-00025017,ORD-0006597,CARR-005,order_created,2022-12-25 06:33:30
SHIP-00025018,ORD-0006597,CARR-005,label_printed,2022-12-25 08:33:30
SHIP-00025019,ORD-0006597,CARR-005,handed_to_carrier,2022-12-25 14:33:30
SHIP-00025020,ORD-0006597,CARR-005,in_transit,2022-12-26 06:33:30
SHIP-00025021,ORD-0006597,CARR-005,delivered,2023-01-11 06:33:30
SHIP-00025022,ORD-0006598,CARR-002,order_created,2023-11-23 05:06:06
SHIP-00025023,ORD-0006598,CARR-002,label_printed,2023-11-23 07:06:06
SHIP-00025024,ORD-0006598,CARR-002,handed_to_carrier,2023-11-23 13:06:06
SHIP-00025025,ORD-0006598,CARR-002,in_transit,2023-11-24 05:06:06
SHIP-00025026,ORD-0006598,CARR-002,delivered,2023-11-27 05:06:06
SHIP-00025027,ORD-0006599,CARR-002,order_created,2024-09-19 15:50:32
SHIP-00025028,ORD-0006599,CARR-002,label_printed,2024-09-19 17:50:32
SHIP-00025029,ORD-0006599,CARR-002,handed_to_carrier,2024-09-19 23:50:32
SHIP-00025030,ORD-0006599,CARR-002,in_transit,2024-09-20 15:50:32
SHIP-00025031,ORD-0006599,CARR-002,delivered,2024-09-23 15:50:32
SHIP-00025032,ORD-0006600,CARR-003,order_created,2024-11-29 23:52:30
SHIP-00025033,ORD-0006600,CARR-003,label_printed,2024-11-30 01:52:30
SHIP-00025034,ORD-0006600,CARR-003,handed_to_carrier,2024-11-30 07:52:30
SHIP-00025035,ORD-0006600,CARR-003,in_transit,2024-11-30 23:52:30
SHIP-00025036,ORD-0006600,CARR-003,delivered,2024-12-05 23:52:30
SHIP-00025037,ORD-0006601,CARR-007,order_created,2025-02-01 17:21:02
SHIP-00025038,ORD-0006601,CARR-007,label_printed,2025-02-01 19:21:02
SHIP-00025039,ORD-0006601,CARR-007,handed_to_carrier,2025-02-02 01:21:02
SHIP-00025040,ORD-0006601,CARR-007,in_transit,2025-02-02 17:21:02
SHIP-00025041,ORD-0006601,CARR-007,delivered,2025-02-06 17:21:02
SHIP-00025042,ORD-0006602,CARR-005,order_created,2023-07-04 15:34:46
SHIP-00025043,ORD-0006602,CARR-005,label_printed,2023-07-04 17:34:46
SHIP-00025044,ORD-0006602,CARR-005,handed_to_carrier,2023-07-04 23:34:46
SHIP-00025045,ORD-0006602,CARR-005,in_transit,2023-07-05 15:34:46
SHIP-00025046,ORD-0006603,CARR-001,order_created,2023-02-20 05:20:13
SHIP-00025047,ORD-0006603,CARR-001,label_printed,2023-02-20 07:20:13
SHIP-00025048,ORD-0006603,CARR-001,handed_to_carrier,2023-02-20 13:20:13
SHIP-00025049,ORD-0006603,CARR-001,in_transit,2023-02-21 05:20:13
SHIP-00025050,ORD-0006604,CARR-003,order_created,2024-05-31 19:06:46
SHIP-00025051,ORD-0006604,CARR-003,label_printed,2024-05-31 21:06:46
SHIP-00025052,ORD-0006604,CARR-003,handed_to_carrier,2024-06-01 03:06:46
SHIP-00025053,ORD-0006604,CARR-003,in_transit,2024-06-01 19:06:46
SHIP-00025054,ORD-0006604,CARR-003,delivered,2024-06-08 19:06:46
SHIP-00025055,ORD-0006605,CARR-003,order_created,2025-12-07 07:34:08
SHIP-00025056,ORD-0006605,CARR-003,label_printed,2025-12-07 09:34:08
SHIP-00025057,ORD-0006605,CARR-003,handed_to_carrier,2025-12-07 15:34:08
SHIP-00025058,ORD-0006605,CARR-003,in_transit,2025-12-08 07:34:08
SHIP-00025059,ORD-0006605,CARR-003,delivered,2025-12-16 07:34:08
SHIP-00025060,ORD-0006606,CARR-003,order_created,2024-11-10 14:23:04
SHIP-00025061,ORD-0006606,CARR-003,label_printed,2024-11-10 16:23:04
SHIP-00025062,ORD-0006606,CARR-003,handed_to_carrier,2024-11-10 22:23:04
SHIP-00025063,ORD-0006606,CARR-003,in_transit,2024-11-11 14:23:04
SHIP-00025064,ORD-0006606,CARR-003,delivered,2024-11-17 14:23:04
SHIP-00025065,ORD-0006608,CARR-007,order_created,2022-11-30 13:11:36
SHIP-00025066,ORD-0006608,CARR-007,label_printed,2022-11-30 15:11:36
SHIP-00025067,ORD-0006608,CARR-007,handed_to_carrier,2022-11-30 21:11:36
SHIP-00025068,ORD-0006608,CARR-007,in_transit,2022-12-01 13:11:36
SHIP-00025069,ORD-0006608,CARR-007,delivered,2022-12-07 13:11:36
SHIP-00025070,ORD-0006610,CARR-002,order_created,2024-06-18 06:48:56
SHIP-00025071,ORD-0006610,CARR-002,label_printed,2024-06-18 08:48:56
SHIP-00025072,ORD-0006610,CARR-002,handed_to_carrier,2024-06-18 14:48:56
SHIP-00025073,ORD-0006610,CARR-002,in_transit,2024-06-19 06:48:56
SHIP-00025074,ORD-0006610,CARR-002,delivered,2024-06-22 06:48:56
SHIP-00025075,ORD-0006611,CARR-002,order_created,2025-12-08 18:26:05
SHIP-00025076,ORD-0006611,CARR-002,label_printed,2025-12-08 20:26:05
SHIP-00025077,ORD-0006611,CARR-002,handed_to_carrier,2025-12-09 02:26:05
SHIP-00025078,ORD-0006611,CARR-002,in_transit,2025-12-09 18:26:05
SHIP-00025079,ORD-0006611,CARR-002,delivered,2025-12-15 18:26:05
SHIP-00025080,ORD-0006612,CARR-005,order_created,2024-10-04 22:01:40
SHIP-00025081,ORD-0006612,CARR-005,label_printed,2024-10-05 00:01:40
SHIP-00025082,ORD-0006612,CARR-005,handed_to_carrier,2024-10-05 06:01:40
SHIP-00025083,ORD-0006612,CARR-005,in_transit,2024-10-05 22:01:40
SHIP-00025084,ORD-0006612,CARR-005,delivered,2024-10-16 22:01:40
SHIP-00025085,ORD-0006613,CARR-004,order_created,2024-12-25 04:38:12
SHIP-00025086,ORD-0006613,CARR-004,label_printed,2024-12-25 06:38:12
SHIP-00025087,ORD-0006613,CARR-004,handed_to_carrier,2024-12-25 12:38:12
SHIP-00025088,ORD-0006613,CARR-004,in_transit,2024-12-26 04:38:12
SHIP-00025089,ORD-0006613,CARR-004,delivered,2025-01-02 04:38:12
SHIP-00025090,ORD-0006614,CARR-001,order_created,2023-01-28 04:35:01
SHIP-00025091,ORD-0006614,CARR-001,label_printed,2023-01-28 06:35:01
SHIP-00025092,ORD-0006614,CARR-001,handed_to_carrier,2023-01-28 12:35:01
SHIP-00025093,ORD-0006614,CARR-001,in_transit,2023-01-29 04:35:01
SHIP-00025094,ORD-0006615,CARR-007,order_created,2022-11-22 12:17:50
SHIP-00025095,ORD-0006615,CARR-007,label_printed,2022-11-22 14:17:50
SHIP-00025096,ORD-0006615,CARR-007,handed_to_carrier,2022-11-22 20:17:50
SHIP-00025097,ORD-0006615,CARR-007,in_transit,2022-11-23 12:17:50
SHIP-00025098,ORD-0006615,CARR-007,delivered,2022-11-28 12:17:50
SHIP-00025099,ORD-0006616,CARR-008,order_created,2025-05-12 16:44:01
SHIP-00025100,ORD-0006616,CARR-008,label_printed,2025-05-12 18:44:01
SHIP-00025101,ORD-0006616,CARR-008,handed_to_carrier,2025-05-13 00:44:01
SHIP-00025102,ORD-0006616,CARR-008,in_transit,2025-05-13 16:44:01
SHIP-00025103,ORD-0006616,CARR-008,delivered,2025-05-20 16:44:01
SHIP-00025104,ORD-0006620,CARR-010,order_created,2025-11-25 19:56:30
SHIP-00025105,ORD-0006620,CARR-010,label_printed,2025-11-25 21:56:30
SHIP-00025106,ORD-0006620,CARR-010,handed_to_carrier,2025-11-26 03:56:30
SHIP-00025107,ORD-0006620,CARR-010,in_transit,2025-11-26 19:56:30
SHIP-00025108,ORD-0006620,CARR-010,delivered,2025-12-04 19:56:30
SHIP-00025109,ORD-0006622,CARR-001,order_created,2025-11-25 04:42:20
SHIP-00025110,ORD-0006622,CARR-001,label_printed,2025-11-25 06:42:20
SHIP-00025111,ORD-0006622,CARR-001,handed_to_carrier,2025-11-25 12:42:20
SHIP-00025112,ORD-0006622,CARR-001,in_transit,2025-11-26 04:42:20
SHIP-00025113,ORD-0006622,CARR-001,delivered,2025-11-30 04:42:20
SHIP-00025114,ORD-0006623,CARR-006,order_created,2023-04-27 01:30:14
SHIP-00025115,ORD-0006623,CARR-006,label_printed,2023-04-27 03:30:14
SHIP-00025116,ORD-0006623,CARR-006,handed_to_carrier,2023-04-27 09:30:14
SHIP-00025117,ORD-0006623,CARR-006,in_transit,2023-04-28 01:30:14
SHIP-00025118,ORD-0006623,CARR-006,delivered,2023-05-05 01:30:14
SHIP-00025119,ORD-0006625,CARR-007,order_created,2024-07-22 06:45:20
SHIP-00025120,ORD-0006625,CARR-007,label_printed,2024-07-22 08:45:20
SHIP-00025121,ORD-0006625,CARR-007,handed_to_carrier,2024-07-22 14:45:20
SHIP-00025122,ORD-0006625,CARR-007,in_transit,2024-07-23 06:45:20
SHIP-00025123,ORD-0006625,CARR-007,delivered,2024-07-28 06:45:20
SHIP-00025124,ORD-0006626,CARR-007,order_created,2026-01-28 21:20:39
SHIP-00025125,ORD-0006626,CARR-007,label_printed,2026-01-28 23:20:39
SHIP-00025126,ORD-0006626,CARR-007,handed_to_carrier,2026-01-29 05:20:39
SHIP-00025127,ORD-0006626,CARR-007,in_transit,2026-01-29 21:20:39
SHIP-00025128,ORD-0006627,CARR-010,order_created,2025-12-19 03:58:38
SHIP-00025129,ORD-0006627,CARR-010,label_printed,2025-12-19 05:58:38
SHIP-00025130,ORD-0006627,CARR-010,handed_to_carrier,2025-12-19 11:58:38
SHIP-00025131,ORD-0006627,CARR-010,in_transit,2025-12-20 03:58:38
